#	cleg	index	conj_class
127	5:a-2c,b,2c>5	2	b
128	5:a,b,2c;0,0,1/2>5	2	c
129	5:a,b,2c>5	2	d
130	5:3a,b,c>5	3	a
131	5:3a,b,c;1,0,0>5	3	a
132	5:3a,b,c;2,0,0>5	3	a
133	5:a-4c,b,3c>5	3	b
134	5:a-4c,b,3c;0,0,1>5	3	b
135	5:a-4c,b,3c;0,0,2>5	3	b
136	5:a-2c,b,3c>5	3	c
137	5:a-2c,b,3c;0,0,1>5	3	c
138	5:a-2c,b,3c;0,0,2>5	3	c
139	5:a,b,3c>5	3	d
140	5:a,b,3c;0,0,1>5	3	d
141	5:a,b,3c;0,0,2>5	3	d
142	5:a,3b,c>5	3	e
143	6:a,b,c>1	2	a
144	6:a-c,b,2c>6	2	a
145	6:2a,b,c>6	2	b
146	6:a,b,2c>6	2	c
147	6:a,2b,c;0,1/2,0>6	2	d
148	6:a,2b,c>6	2	e
149	6:a,3b,c>6	3	a
150	6:a,3b,c;0,1,0>6	3	a
151	6:a,3b,c;0,2,0>6	3	a
152	6:a-c,b,3c>6	3	b
153	6:a,b,3c>6	3	c
154	6:3a,b,c>6	3	d
155	6:a-2c,b,3c>6	3	e
156	6:a-c,b,2c>7	2	a
157	6:-2a-c,b,2a>7	2	b
158	6:a,b,2c>7	2	c
159	6:2a,2b,-a+c;0,1/2,0>8	2	a
160	6:2a,2b,-a+c>8	2	b
161	6:2c,2b,-a-2c;0,1/2,0>8	2	c
162	6:2c,2b,-a-2c>8	2	d
163	6:2a,2b,c;0,1/2,0>8	2	e
164	6:2a,2b,c>8	2	f
165	7:a,b,c>1	2	a
166	7:2a,b,-2a+c>7	2	a
167	7:2a,b,c>7	2	b
168	7:a,2b,c;0,1/2,0>7	2	c
169	7:a,2b,c>7	2	d
170	7:a,3b,c>7	3	a
171	7:a,3b,c;0,1,0>7	3	a
172	7:a,3b,c;0,2,0>7	3	a
173	7:3a,b,-2a+c>7	3	b
174	7:3a,b,c>7	3	c
175	7:a,b,3c>7	3	d
176	7:3a,b,-4a+c>7	3	e
177	7:2a,2b,c;0,1/2,0>9	2	a
178	7:2a,2b,c>9	2	b
179	8:1/2a-1/2b,1/2a+1/2b,c>1	2	a
180	8:a,b,c>6	2	a
181	8:-a-c,b,a;0,1/4,0>7	2	a
182	8:a-2c,b,2c>8	2	a
183	8:a,b,2c>8	2	b
184	8:a,3b,c>8	3	a
185	8:a,3b,c;0,1,0>8	3	a
186	8:a,3b,c;0,2,0>8	3	a
187	8:3a,b,c>8	3	b
188	8:a-4c,b,3c>8	3	c
189	8:a-2c,b,3c>8	3	d
190	8:a,b,3c>8	3	e
191	8:a-2c,b,2c>9	2	a
192	8:a,b,2c>9	2	b
193	9:1/2a-1/2b,1/2a+1/2b,c>1	2	a
194	9:a,b,-a+c;0,1/4,0>7	2	a
195	9:a,b,c>7	2	b
196	9:a,3b,c>9	3	a
197	9:a,3b,c;0,1,0>9	3	a
198	9:a,3b,c;0,2,0>9	3	a
199	9:3a,b,c>9	3	b
200	9:a-4c,b,3c>9	3	c
201	9:a-2c,b,3c>9	3	d
202	9:a,b,3c>9	3	e
203	10:a,b,c>2	2	a
204	10:a,b,c>3	2	a
205	10:a,b,c>6	2	a
206	10:a-c,b,2c;0,0,1/2>10	2	a
207	10:a-c,b,2c>10	2	b
208	10:2a,b,c;1/2,0,0>10	2	c
209	10:2a,b,c>10	2	d
210	10:a,b,2c;0,0,1/2>10	2	e
211	10:a,b,2c>10	2	f
212	10:a,2b,c;0,1/2,0>10	2	g
213	10:a,2b,c>10	2	h
214	10:3a,b,c>10	3	a
215	10:3a,b,c;1,0,0>10	3	a
216	10:3a,b,c;2,0,0>10	3	a
217	10:a-2c,b,3c>10	3	b
218	10:a-2c,b,3c;0,0,1>10	3	b
219	10:a-2c,b,3c;0,0,2>10	3	b
220	10:a-c,b,3c>10	3	c
221	10:a-c,b,3c;0,0,1>10	3	c
222	10:a-c,b,3c;0,0,2>10	3	c
223	10:a,b,3c>10	3	d
224	10:a,b,3c;0,0,1>10	3	d
225	10:a,b,3c;0,0,2>10	3	d
226	10:a,3b,c>10	3	e
227	10:a,3b,c;0,1,0>10	3	e
228	10:a,3b,c;0,2,0>10	3	e
229	10:a,2b,c;0,1/2,0>11	2	a
230	10:a,2b,c>11	2	b
231	10:2a,2b,-a+c;0,1/2,0>12	2	a
232	10:2a,2b,-a+c>12	2	b
233	10:2c,2b,-a-2c;0,1/2,1/2>12	2	c
234	10:2c,2b,-a-2c;0,1/2,0>12	2	d
235	10:2c,2b,-a-2c;0,0,1/2>12	2	e
236	10:2c,2b,-a-2c>12	2	f
237	10:2a,2b,c;1/2,1/2,0>12	2	g
238	10:2a,2b,c;1/2,0,0>12	2	h
239	10:2a,2b,-a+c;1/2,1/2,0>12	2	i
240	10:2a,2b,-a+c;1/2,0,0>12	2	j
241	10:2a,2b,c;0,1/2,0>12	2	k
242	10:2a,2b,c>12	2	l
243	10:a-c,b,2c;0,0,1/2>13	2	a
244	10:a-c,b,2c>13	2	b
245	10:-2a-c,b,2a;1/2,0,0>13	2	c
246	10:-2a-c,b,2a>13	2	d
247	10:a,b,2c;0,0,1/2>13	2	e
248	10:a,b,2c>13	2	f
249	11:a,b,c>2	2	a
250	11:a,b,c>4	2	a
251	11:a,b,c;0,1/4,0>6	2	a
252	11:a-c,b,2c;0,0,1/2>11	2	a
253	11:a-c,b,2c>11	2	b
254	11:2a,b,c;1/2,0,0>11	2	c
255	11:2a,b,c>11	2	d
256	11:a,b,2c;0,0,1/2>11	2	e
257	11:a,b,2c>11	2	f
258	11:3a,b,c>11	3	a
259	11:3a,b,c;1,0,0>11	3	a
260	11:3a,b,c;2,0,0>11	3	a
261	11:a-2c,b,3c>11	3	b
262	11:a-2c,b,3c;0,0,1>11	3	b
263	11:a-2c,b,3c;0,0,2>11	3	b
264	11:a-c,b,3c>11	3	c
265	11:a-c,b,3c;0,0,1>11	3	c
266	11:a-c,b,3c;0,0,2>11	3	c
267	11:a,b,3c>11	3	d
268	11:a,b,3c;0,0,1>11	3	d
269	11:a,b,3c;0,0,2>11	3	d
270	11:a,3b,c>11	3	e
271	11:a,3b,c;0,1,0>11	3	e
272	11:a,3b,c;0,2,0>11	3	e
273	11:a-c,b,2c;0,0,1/2>14	2	a
274	11:a-c,b,2c>14	2	b
275	11:-2a-c,b,2a;1/2,0,0>14	2	c
276	11:-2a-c,b,2a>14	2	d
277	11:a,b,2c;0,0,1/2>14	2	e
278	11:a,b,2c>14	2	f
279	12:1/2a-1/2b,1/2a+1/2b,c>2	2	a
280	12:a,b,c>5	2	a
281	12:a,b,c>8	2	a
282	12:a,b,c>10	2	a
283	12:c,b,-a;1/4,1/4,0>11	2	a
284	12:a-2c,b,2c;0,0,1/2>12	2	a
285	12:a-2c,b,2c>12	2	b
286	12:a,b,2c;0,0,1/2>12	2	c
287	12:a,b,2c>12	2	d
288	12:3a,b,c>12	3	a
289	12:3a,b,c;1,0,0>12	3	a
290	12:3a,b,c;2,0,0>12	3	a
291	12:a-4c,b,3c>12	3	b
292	12:a-4c,b,3c;0,0,1>12	3	b
293	12:a-4c,b,3c;0,0,2>12	3	b
294	12:a-2c,b,3c>12	3	c
295	12:a-2c,b,3c;0,0,1>12	3	c
296	12:a-2c,b,3c;0,0,2>12	3	c
297	12:a,b,3c>12	3	d
298	12:a,b,3c;0,0,1>12	3	d
299	12:a,b,3c;0,0,2>12	3	d
300	12:a,3b,c>12	3	e
301	12:a,3b,c;0,1,0>12	3	e
302	12:a,3b,c;0,2,0>12	3	e
303	12:c,b,-a;1/4,1/4,0>13	2	a
304	12:c,b,-a>14	2	a
305	12:a-2c,b,2c;0,0,1/2>15	2	a
306	12:a-2c,b,2c>15	2	b
307	12:a,b,2c;0,0,1/2>15	2	c
308	12:a,b,2c>15	2	d
309	13:a,b,c>2	2	a
310	13:a,b,c;0,0,1/4>3	2	a
311	13:a,b,c>7	2	a
312	13:2a,b,-2a+c;1/2,0,0>13	2	a
313	13:2a,b,-2a+c>13	2	b
314	13:2a,b,c;1/2,0,0>13	2	c
315	13:2a,b,c>13	2	d
316	13:a,2b,c;0,1/2,0>13	2	e
317	13:a,2b,c>13	2	f
318	13:3a,b,-4a+c>13	3	a
319	13:3a,b,-4a+c;1,0,0>13	3	a
320	13:3a,b,-4a+c;2,0,0>13	3	a
321	13:3a,b,-2a+c>13	3	b
322	13:3a,b,-2a+c;1,0,0>13	3	b
323	13:3a,b,-2a+c;2,0,0>13	3	b
324	13:3a,b,c>13	3	c
325	13:3a,b,c;1,0,0>13	3	c
326	13:3a,b,c;2,0,0>13	3	c
327	13:a,b,3c>13	3	d
328	13:a,b,3c;0,0,1>13	3	d
329	13:a,b,3c;0,0,2>13	3	d
330	13:a,3b,c>13	3	e
331	13:a,3b,c;0,1,0>13	3	e
332	13:a,3b,c;0,2,0>13	3	e
333	13:a,2b,c;0,1/2,0>14	2	a
334	13:a,2b,c>14	2	b
335	13:2a,2b,c;1/2,1/2,0>15	2	a
336	13:2a,2b,c;1/2,0,0>15	2	b
337	13:2a,2b,c;0,1/2,0>15	2	c
338	13:2a,2b,c>15	2	d
339	14:a,b,c>2	2	a
340	14:a,b,c;0,0,1/4>4	2	a
341	14:a,b,c;0,1/4,0>7	2	a
342	14:2a,b,-2a+c;1/2,0,0>14	2	a
343	14:2a,b,-2a+c>14	2	b
344	14:2a,b,c;1/2,0,0>14	2	c
345	14:2a,b,c>14	2	d
346	14:3a,b,-4a+c>14	3	a
347	14:3a,b,-4a+c;1,0,0>14	3	a
348	14:3a,b,-4a+c;2,0,0>14	3	a
349	14:3a,b,-2a+c>14	3	b
350	14:3a,b,-2a+c;1,0,0>14	3	b
351	14:3a,b,-2a+c;2,0,0>14	3	b
352	14:3a,b,c>14	3	c
353	14:3a,b,c;1,0,0>14	3	c
354	14:3a,b,c;2,0,0>14	3	c
355	14:a,b,3c>14	3	d
356	14:a,b,3c;0,0,1>14	3	d
357	14:a,b,3c;0,0,2>14	3	d
358	14:a,3b,c>14	3	e
359	14:a,3b,c;0,1,0>14	3	e
360	14:a,3b,c;0,2,0>14	3	e
361	15:1/2a-1/2b,1/2a+1/2b,c>2	2	a
362	15:a,b,c;0,0,1/4>5	2	a
363	15:a,b,c>9	2	a
364	15:c,b,-a-c;1/4,1/4,0>13	2	a
365	15:a,b,c>13	2	b
366	15:a,b,c;1/4,1/4,0>14	2	a
367	15:c,b,-a-c>14	2	b
368	15:3a,b,c>15	3	a
369	15:3a,b,c;1,0,0>15	3	a
370	15:3a,b,c;2,0,0>15	3	a
371	15:a-4c,b,3c>15	3	b
372	15:a-4c,b,3c;0,0,1>15	3	b
373	15:a-4c,b,3c;0,0,2>15	3	b
374	15:a-2c,b,3c>15	3	c
375	15:a-2c,b,3c;0,0,1>15	3	c
376	15:a-2c,b,3c;0,0,2>15	3	c
377	15:a,b,3c>15	3	d
378	15:a,b,3c;0,0,1>15	3	d
379	15:a,b,3c;0,0,2>15	3	d
380	15:a,3b,c>15	3	e
381	15:a,3b,c;0,1,0>15	3	e
382	15:a,3b,c;0,2,0>15	3	e
383	16:c,a,b>3	2	a
384	16:a,b,c>3	2	b
385	16:b,c,a>3	2	c
386	16:a,b,2c;0,0,1/2>16	2	a
387	16:a,b,2c>16	2	b
388	16:a,2b,c;0,1/2,0>16	2	c
389	16:a,2b,c>16	2	d
390	16:2a,b,c;1/2,0,0>16	2	e
391	16:2a,b,c>16	2	f
392	16:a,b,3c>16	3	a
393	16:a,b,3c;0,0,1>16	3	a
394	16:a,b,3c;0,0,2>16	3	a
395	16:a,3b,c>16	3	b
396	16:a,3b,c;0,1,0>16	3	b
397	16:a,3b,c;0,2,0>16	3	b
398	16:3a,b,c>16	3	c
399	16:3a,b,c;1,0,0>16	3	c
400	16:3a,b,c;2,0,0>16	3	c
401	16:a,b,2c>17	2	a
402	16:a,b,2c;0,0,1/2>17	2	b
403	16:c,a,2b;0,1/2,0>17	2	c
404	16:c,a,2b>17	2	d
405	16:b,c,2a;1/2,0,0>17	2	e
406	16:b,c,2a>17	2	f
407	16:2a,2b,c;1/2,0,0>21	2	a
408	16:2a,2b,c>21	2	b
409	16:2c,2a,b;1/2,0,1/2>21	2	c
410	16:2c,2a,b;1/2,0,0>21	2	d
411	16:2c,2a,b;0,0,1/2>21	2	e
412	16:2c,2a,b>21	2	f
413	16:2b,2c,a;0,1/2,1/2>21	2	g
414	16:2b,2c,a;0,0,1/2>21	2	h
415	16:2a,2b,c;1/2,1/2,0>21	2	i
416	16:2a,2b,c;0,1/2,0>21	2	j
417	16:2b,2c,a;0,1/2,0>21	2	k
418	16:2b,2c,a>21	2	l
419	16:2a,2b,2c;1/2,0,0>22	2	a
420	16:2a,2b,2c;0,0,1/2>22	2	b
421	16:2a,2b,2c;0,1/2,0>22	2	c
422	16:2a,2b,2c>22	2	d
423	17:c,a,b>3	2	a
424	17:a,b,c;0,0,1/4>3	2	b
425	17:b,c,a>4	2	a
426	17:a,2b,c;0,1/2,0>17	2	a
427	17:a,2b,c>17	2	b
428	17:2a,b,c;1/2,0,0>17	2	c
429	17:2a,b,c>17	2	d
430	17:a,b,3c>17	3	a
431	17:a,b,3c;0,0,1>17	3	a
432	17:a,b,3c;0,0,2>17	3	a
433	17:a,3b,c>17	3	b
434	17:a,3b,c;0,1,0>17	3	b
435	17:a,3b,c;0,2,0>17	3	b
436	17:3a,b,c>17	3	c
437	17:3a,b,c;1,0,0>17	3	c
438	17:3a,b,c;2,0,0>17	3	c
439	17:2b,c,a>18	2	a
440	17:2b,c,a;0,1/2,0>18	2	b
441	17:c,2a,b;0,0,1/4>18	2	c
442	17:c,2a,b;1/2,0,1/4>18	2	d
443	17:2a,2b,c;1/2,1/2,0>20	2	a
444	17:2a,2b,c;0,1/2,0>20	2	b
445	17:2a,2b,c;1/2,0,0>20	2	c
446	17:2a,2b,c>20	2	d
447	18:b,c,a>3	2	a
448	18:c,a,b;0,1/4,0>4	2	a
449	18:a,b,c;1/4,0,0>4	2	b
450	18:a,b,2c;0,0,1/2>18	2	a
451	18:a,b,2c>18	2	b
452	18:a,b,3c>18	3	a
453	18:a,b,3c;0,0,1>18	3	a
454	18:a,b,3c;0,0,2>18	3	a
455	18:a,3b,c>18	3	b
456	18:a,3b,c;0,1,0>18	3	b
457	18:a,3b,c;0,2,0>18	3	b
458	18:3a,b,c>18	3	c
459	18:3a,b,c;1,0,0>18	3	c
460	18:3a,b,c;2,0,0>18	3	c
461	18:a,b,2c;1/4,0,0>19	2	a
462	18:a,b,2c;1/4,0,1/2>19	2	b
463	19:c,a,b;0,1/4,0>4	2	a
464	19:a,b,c;0,0,1/4>4	2	b
465	19:b,c,a;1/4,0,0>4	2	c
466	19:a,b,3c>19	3	a
467	19:a,b,3c;0,0,1>19	3	a
468	19:a,b,3c;0,0,2>19	3	a
469	19:a,3b,c>19	3	b
470	19:a,3b,c;0,1,0>19	3	b
471	19:a,3b,c;0,2,0>19	3	b
472	19:3a,b,c>19	3	c
473	19:3a,b,c;1,0,0>19	3	c
474	19:3a,b,c;2,0,0>19	3	c
475	20:1/2a+1/2b,c,1/2a-1/2b>4	2	a
476	20:-b,a,c>5	2	a
477	20:a,b,c;0,0,1/4>5	2	b
478	20:a,b,c>17	2	a
479	20:b,c,a;1/4,0,0>18	2	a
480	20:c,a,b;0,1/4,1/4>18	2	b
481	20:a,b,c;1/4,0,0>19	2	a
482	20:a,b,3c>20	3	a
483	20:a,b,3c;0,0,1>20	3	a
484	20:a,b,3c;0,0,2>20	3	a
485	20:a,3b,c>20	3	b
486	20:a,3b,c;0,1,0>20	3	b
487	20:a,3b,c;0,2,0>20	3	b
488	20:3a,b,c>20	3	c
489	20:3a,b,c;1,0,0>20	3	c
490	20:3a,b,c;2,0,0>20	3	c
491	21:1/2a+1/2b,c,1/2a-1/2b>3	2	a
492	21:-b,a,c>5	2	a
493	21:a,b,c>5	2	b
494	21:a,b,c>16	2	a
495	21:c,a,b;1/4,1/4,0>17	2	a
496	21:b,c,a;0,1/4,0>17	2	b
497	21:a,b,c>18	2	a
498	21:a,b,2c>20	2	a
499	21:a,b,2c;0,0,1/2>20	2	b
500	21:a,b,2c;0,0,1/2>21	2	a
501	21:a,b,2c>21	2	b
502	21:a,b,3c>21	3	a
503	21:a,b,3c;0,0,1>21	3	a
504	21:a,b,3c;0,0,2>21	3	a
505	21:a,3b,c>21	3	b
506	21:a,3b,c;0,1,0>21	3	b
507	21:a,3b,c;0,2,0>21	3	b
508	21:3a,b,c>21	3	c
509	21:3a,b,c;1,0,0>21	3	c
510	21:3a,b,c;2,0,0>21	3	c
511	21:a,b,2c;0,0,1/2>23	2	a
512	21:a,b,2c>23	2	b
513	21:a,b,2c;3/4,0,1/2>24	2	a
514	21:a,b,2c;3/4,0,0>24	2	b
515	22:c,a,1/2b-1/2c>5	2	a
516	22:a,b,-1/2a+1/2c>5	2	b
517	22:b,c,1/2a-1/2b>5	2	c
518	22:a,b,c;1/4,0,0>20	2	a
519	22:a,b,c;0,1/4,1/4>20	2	b
520	22:c,a,b;1/4,1/4,0>20	2	c
521	22:c,a,b;0,0,1/4>20	2	d
522	22:b,c,a;0,1/4,0>20	2	e
523	22:b,c,a;1/4,0,1/4>20	2	f
524	22:a,b,c;1/4,1/4,1/4>21	2	a
525	22:a,b,c>21	2	b
526	22:c,a,b;1/4,1/4,1/4>21	2	c
527	22:c,a,b>21	2	d
528	22:b,c,a;1/4,1/4,1/4>21	2	e
529	22:b,c,a>21	2	f
530	22:a,b,3c>22	3	a
531	22:a,b,3c;0,0,1>22	3	a
532	22:a,b,3c;0,0,2>22	3	a
533	22:a,3b,c>22	3	b
534	22:a,3b,c;0,1,0>22	3	b
535	22:a,3b,c;0,2,0>22	3	b
536	22:3a,b,c>22	3	c
537	22:3a,b,c;1,0,0>22	3	c
538	22:3a,b,c;2,0,0>22	3	c
539	23:-b-c,a,c>5	2	a
540	23:-a-c,b,a>5	2	b
541	23:-a-b,c,b>5	2	c
542	23:a,b,c>16	2	a
543	23:b,c,a;1/4,0,0>18	2	a
544	23:c,a,b;0,1/4,0>18	2	b
545	23:a,b,c;0,0,1/4>18	2	c
546	23:a,b,3c>23	3	a
547	23:a,b,3c;0,0,1>23	3	a
548	23:a,b,3c;0,0,2>23	3	a
549	23:a,3b,c>23	3	b
550	23:a,3b,c;0,1,0>23	3	b
551	23:a,3b,c;0,2,0>23	3	b
552	23:3a,b,c>23	3	c
553	23:3a,b,c;1,0,0>23	3	c
554	23:3a,b,c;2,0,0>23	3	c
555	24:-b-c,a,c;0,0,1/4>5	2	a
556	24:-a-c,b,a;1/4,0,0>5	2	b
557	24:-a-b,c,b;0,1/4,0>5	2	c
558	24:b,c,a;1/4,1/4,0>17	2	a
559	24:c,a,b;0,1/4,1/4>17	2	b
560	24:a,b,c;1/4,0,1/4>17	2	c
561	24:a,b,c>19	2	a
562	24:a,b,3c>24	3	a
563	24:a,b,3c;0,0,1>24	3	a
564	24:a,b,3c;0,0,2>24	3	a
565	24:a,3b,c>24	3	b
566	24:a,3b,c;0,1,0>24	3	b
567	24:a,3b,c;0,2,0>24	3	b
568	24:3a,b,c>24	3	c
569	24:3a,b,c;1,0,0>24	3	c
570	24:3a,b,c;2,0,0>24	3	c
571	25:b,c,a>3	2	a
572	25:c,a,b>6	2	a
573	25:a,b,c>6	2	b
574	25:a,b,2c>25	2	a
575	25:a,2b,c;0,1/2,0>25	2	b
576	25:a,2b,c>25	2	c
577	25:2a,b,c;1/2,0,0>25	2	d
578	25:2a,b,c>25	2	e
579	25:a,3b,c>25	3	a
580	25:a,3b,c;0,1,0>25	3	a
581	25:a,3b,c;0,2,0>25	3	a
582	25:3a,b,c>25	3	b
583	25:3a,b,c;1,0,0>25	3	b
584	25:3a,b,c;2,0,0>25	3	b
585	25:a,b,3c>25	3	c
586	25:-b,a,2c>26	2	a
587	25:a,b,2c>26	2	b
588	25:a,b,2c>27	2	a
589	25:-2b,a,c;0,1/2,0>28	2	a
590	25:-2b,a,c>28	2	b
591	25:2a,b,c;1/2,0,0>28	2	c
592	25:2a,b,c>28	2	d
593	25:2a,2b,c;1/2,1/2,0>35	2	a
594	25:2a,2b,c;0,1/2,0>35	2	b
595	25:2a,2b,c;1/2,0,0>35	2	c
596	25:2a,2b,c>35	2	d
597	25:-b,2a,2c;1/2,0,0>38	2	a
598	25:-b,2a,2c>38	2	b
599	25:a,2b,2c;0,1/2,0>38	2	c
600	25:a,2b,2c>38	2	d
601	25:-b,2a,2c;1/2,0,0>39	2	a
602	25:-b,2a,2c>39	2	b
603	25:a,2b,2c;0,1/2,0>39	2	c
604	25:a,2b,2c>39	2	d
605	25:2a,2b,2c;1/2,1/2,0>42	2	a
606	25:2a,2b,2c;0,1/2,0>42	2	b
607	25:2a,2b,2c;1/2,0,0>42	2	c
608	25:2a,2b,2c>42	2	d
609	26:b,c,a>4	2	a
610	26:c,a,b>6	2	a
611	26:a,b,c>7	2	a
612	26:a,2b,c;0,1/2,0>26	2	a
613	26:a,2b,c>26	2	b
614	26:2a,b,c;1/2,0,0>26	2	c
615	26:2a,b,c>26	2	d
616	26:a,3b,c>26	3	a
617	26:a,3b,c;0,1,0>26	3	a
618	26:a,3b,c;0,2,0>26	3	a
619	26:3a,b,c>26	3	b
620	26:3a,b,c;1,0,0>26	3	b
621	26:3a,b,c;2,0,0>26	3	b
622	26:a,b,3c>26	3	c
623	26:-2b,a,c;0,1/2,0>29	2	a
624	26:-2b,a,c>29	2	b
625	26:2a,b,c>31	2	a
626	26:2a,b,c;1/2,0,0>31	2	b
627	26:2a,2b,c;1/2,1/2,0>36	2	a
628	26:2a,2b,c;0,1/2,0>36	2	b
629	26:2a,2b,c;1/2,0,0>36	2	c
630	26:2a,2b,c>36	2	d
631	27:b,c,a>3	2	a
632	27:-b,a,c>7	2	a
633	27:a,b,c>7	2	b
634	27:a,2b,c;0,1/2,0>27	2	a
635	27:a,2b,c>27	2	b
636	27:2a,b,c;1/2,0,0>27	2	c
637	27:2a,b,c>27	2	d
638	27:a,3b,c>27	3	a
639	27:a,3b,c;0,1,0>27	3	a
640	27:a,3b,c;0,2,0>27	3	a
